song,artist,genre,year,lyric_corpus
I Love You,포지션,발라드,2001,사랑한다는 이 말밖에는 해줄 말이 없네요
I Love You,포지션,발라드,2001,의미 없는 말이 되었지만 사랑해요
I Love You,포지션,발라드,2001,이제와서 무슨 소용 있겠어요
I Love You,포지션,발라드,2001,다신볼 수 없는 이별인데 돌이킬 수 없는 걸 잘 알고 있지만 어떻게든 그 댈 잡아두고 싶은 걸 이 세상 아니라도 언젠가 우리 다시 만날 텐데 눈물 한 방울도 보여선 안 되겠죠
I Love You,포지션,발라드,2001,사랑에 빠지게 만들었던 미소로 날 떠나요
I Love You,포지션,발라드,2001,그 미소 하나로 언제라도 그대를 찾아낼 수 있게 기억 하나요
I Love You,포지션,발라드,2001,처음 그대에게 느낀 그 떨림 오랜 후에서야 내게 해준 그대그 한마디 우리 사랑 안 될 거라 생각했죠
I Love You,포지션,발라드,2001,너무나도 아름다웠 기에 돌아서려 했었던 내 앞의 그대는 꿈만 같은 사랑으로 다가왔었죠
I Love You,포지션,발라드,2001,이 세상 아니라도 언젠가 우리 다시 만날 텐데 눈물 한 방울도 보여선 안 되겠죠
I Love You,포지션,발라드,2001,그 미소 하나로 언제라도 그대를 찾아낼 수 있게 언젠가 우리 다시 만나면 약속 하나만 해요
I Love You,포지션,발라드,2001,이렇게 아프게 너무 쉽게 헤어질 사랑하진 마요
미안해요,김건모,발라드,2001,그대는 나만의 여인이 여보고 또 보고 싶은 나만의 사랑 그대는 나만의 등불이 여 어둡고 험한 세상 밝게 비춰주네요
미안해요,김건모,발라드,2001,지금껏 그 흔한 옷 한 벌 못해주고 어느새 거칠은 손 한번 잡아주지 못했던 무심한 나를 용서할 수 있나요
미안해요,김건모,발라드,2001,미안해요
미안해요,김건모,발라드,2001,이 못난 날 만나 얼마나 맘 고생 많았는지 그 고왔던 얼굴이 많이도변했어요
미안해요,김건모,발라드,2001,내맘이 아파요
미안해요,김건모,발라드,2001,그대는 나만의 여인이 여아직도 못다한 말 그 댈 사랑해요
미안해요,김건모,발라드,2001,그대의 생일 날 따뜻한 밥 한 번 못 사주고 그 대가 좋아 한 장미꽃 한 송이조차 건네지 못했던 나를 용서할 수 있나요
미안해요,김건모,발라드,2001,사는 게 힘들어 모든 걸 버리고 싶었지만 그대의 뜨거운 눈물이 맘에 걸려 지금껏 살아요
또 한번 사랑은 가고,이기찬,발라드,2001,울고 있는 내 모습이 이젠 항상 나만이러는 게 이젠 너무 지겨워서 너무 한심해서 웃으며 보내보려고 해봤어 연습했던 그 멋진 표정도 준비했던 이별의 말들도 헤어지잔너의 한 마디 말 앞에 모두 잊어버린 채 또 난 눈물만 흘렸어
또 한번 사랑은 가고,이기찬,발라드,2001,난 이렇게 바라보고 있고 넌 그렇게 멀어져만 가고 또 내 눈엔 눈물이 흐르고 또 한 번 사랑은 가고 멀어지는 모습보는 일이 흐르는 눈물감추는 일이 너무 익숙해서 많이 겪어봐서 이제 난 웃는 법까지 배웠어
또 한번 사랑은 가고,이기찬,발라드,2001,음사랑하고 도 널 보냈듯이 헤어지고 도 널 간직할 게 다만 한 가지 내 가
또 한번 사랑은 가고,이기찬,발라드,2001,정말 두려운 거는 다시는 맘을 열지 못할까봐 오난 이렇게 바라보고 있고 넌 그렇게 멀어져만 가고 또 내 눈엔 눈물이 흐르고 또 한번 사랑은 가고 오난 이렇게 바라보고 있고 넌 그렇게 멀어져만 가고 또 내 눈엔 눈물이 흐르고 또 한번 사랑은 가고 또 한번 사랑은 가고
화장을 고치고,왁스,발라드,2001,우연히 날 찾아와 사랑만 남기고 간 너 하루가 지나 몇 해가 흘러도 아무 소식도 없는데 세월에 변해버린 날 보면 실망할까봐 오늘도 나는 설레이는 맘으로 화장을 다시 고치곤 해 아무것도 난해준 게 없어 받기만 했을 뿐 그래서 미안해나 같은 여자를 왜 사랑했는지 왜 떠나야 했는지 어떻게든 우린 다시 사랑해야 해 살다가 널 만나면 모질게 따지고 싶어 힘든 세상에 나홀로 남겨두고 왜 연락 한 번 없었느냐고 아무것도 난해준 게 없어 받기만 했을 뿐 그래서 미안해나 같은 여자를 왜 사랑했는지 왜 떠나 야 했는지 어떻게든 우린 다시 사랑해야 해 그 땐 너무 어려서 몰랐던 사랑을 이제야 알겠어보잘것 없지만 널위해 남겨둔 내 사랑을 받아줘
화장을 고치고,왁스,발라드,2001,어떻게든 우린 다시 사랑해야 해
먼곳에서,박효신,발라드,2001,지금 너는 내일을 믿고 있는 지칠흙 같은 밤들이 지나고 아무 일도 없었던 것처럼 눈을 뜨면 새롭게 시작되는 아침을 언젠간 이렇게 될 수 있길 바랬지
먼곳에서,박효신,발라드,2001,너의 슬픔이 모두 끝날 수 있게 잊어버려 그게 너를 위한 일이라면 함께했던 우리의 약속들을 나는 지금 여기 있어 바로 너의 곁에 있어
먼곳에서,박효신,발라드,2001,그렇지만 너에겐 보이지 않는 것일 뿐 내가 너를 지켜줄 게 더 이상 아프지 않게 이제 나를 잊어버릴 수 있게 언젠간 이렇게 될 수 있길 바랬지
먼곳에서,박효신,발라드,2001,너의 슬픔이 모두 끝날 수 있게 잊어버려 그게 너를 위한 일이라면 함께했던 우 리의 약속들을 나는 지금 여기 있어 바로 너의 곁에 있어
먼곳에서,박효신,발라드,2001,그렇지만 너에겐 보이지 않는 것일 뿐 내가 너를 지켜줄 게 더 이상 아프지 않게 이제 나를 잊어버릴 수 있게 나는 지금 여기 있지
먼곳에서,박효신,발라드,2001,바로 너의 곁에 있지
먼곳에서,박효신,발라드,2001,그렇지만 너에겐 보이지 않는 것일 뿐 내가 너를 지켜줄 게 더 이상 아프지 않게 이제 나를 잊어버릴 수 있게
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,당신은 모르실 거야
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,얼마나 사랑했는지 세월이 흘러가면은 그때서 뉘우칠거야
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,마음이 서글플 때나 초라해 보일 때에는 이름을 불러주세요
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,나 여기서 있을 게요 두 눈에 넘쳐 흐르는 뜨거운 나의 눈물로 당신의 아픈 마음을 깨끗이 씻어드릴 게 당신은 모르실 거야
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,얼마나 사랑했는지 뒤돌아봐 주세요
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,당신의 사랑은 나요
당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),발라드,2001,두 눈에 넘쳐 흐르는 뜨거운 나의 눈물로 당신의 아픈 마음을 깨끗이 씻어드릴 게 당신은 모르실 거야
길,god,발라드,2001,내가 가는 이 길이 어디로 가는지 어디로 날 데려가는지 그곳은 어딘지 알 수 없지만 알 수 없지만 알 수 없지만 오늘도 난 걸어가고 있네
길,god,발라드,2001,사람들은 길이 다 정해져 있는지 아니면 자기가 자신의 길을 만들어가는지 알 수 없지만 알 수 없지만 알 수 없지만 이렇게 또 걸어가고 있네
길,god,발라드,2001,나는 왜 이 길에 서 있나 이게 정말 나의 길인 가 이 길의 끝에서 내 꿈은 이뤄질까 무엇이 내게 정말 기쁨을 주는지 돈인지명옌지 아니면 내가 사랑하는 사람들인지 알고 싶지만 알고 싶지만 알고 싶지만 아직도 답을 내릴 수 없네
길,god,발라드,2001,자 신 있게 나의 길이라고 말하고 싶고 그렇게 믿고 돌아보지 않고 후회도 하지 않고 걷고 싶지만 걷고 싶지만 걷고 싶지만 아직도 나는 자신이 없네
길,god,발라드,2001,나는 왜 이 길에 서 있나 이게 정말 나의 길인 가 이 길의 끝에서 내 꿈은 이뤄질까 나는 무엇을 꿈꾸는가 그건 누굴 위한 꿈일까 그 꿈을 이루면 난 웃을 수 있을까
길,god,발라드,2001,오 지금 내가 어디로 어디로 가는 걸 까나는 무엇을 위해 살아야 살아야만 하는 가 나는 왜 이 길에 서 있나 이게 정말 나의 길인 가 이 길의 끝에서 내 꿈은 이뤄질까 나는 무엇을 꿈꾸는가 그건 누굴 위한 꿈 일까 그 꿈을 이루면 난 웃을 수 있을까
다시 사랑한다 말할까,김동률,발라드,2001,마치 어제 만난 것처럼 잘 있었냔인사가 무색할 만큼 괜한 우려였는지 서먹한 내가 되려 어색했을까 어제 나의 전활받고서 밤새 한숨도 못 자엉망이라며 수줍게 웃는 얼굴 어쩌면 이렇게도 그대로 일까 그땐 우리 너무 어렸었다며 지난 얘기들로 웃음짓다가 아직 혼자라는 너의 그 말에 불쑥나도 몰래 가슴이 시려 다시 사랑한다 말할까
다시 사랑한다 말할까,김동률,발라드,2001,조금 멀리 돌아왔지만 기다려왔다고 널 기다리는 게 나에게 제일 쉬운 일이라 시간이 가는 줄 몰랐다고 다시 사랑한다 말할까
다시 사랑한다 말할까,김동률,발라드,2001,여전히 난 부족하지만 받아주겠냐고 널 사랑하는 게 내 삶에 전부라 어쩔 수 없다고 말야
다시 사랑한다 말할까,김동률,발라드,2001,그 땐 사랑인 줄 몰랐었다며 가끔 내 소식을 들을 때마다 항상 미안했단 너의 그 말에 불쑥나도 몰래 눈물이 흘러 다시 사랑한다 말할까
다시 사랑한다 말할까,김동률,발라드,2001,언젠가는 내게 돌아올 운명이었다고 널 잊는다는 게 나에게 제일 힘든 일이라 생각조차 할 수 없었다고 다시 사랑한다 말할까 좋은 친구처럼 편하게 받아주겠냐고 다시 태어나 도 널 사랑하는 게 내 삶에 이유란 말야
다시 사랑한다 말할까,김동률,발라드,2001,다시 사랑한다 말할까
다시 사랑한다 말할까,김동률,발라드,2001,조금 멀리 돌아왔지만 기다려왔다고 널 기다리는 게 나에겐 제일 쉬운 일이라 시간이 가는 줄 몰랐다고 다시 사랑한다 말할까
다시 사랑한다 말할까,김동률,발라드,2001,여전히 난 부족하지만 받아주겠냐고 널 사랑하는 게 내 삶에 전부라
Special Night,양파,발라드,2001,나 그대에게 다고백할 게 아무 약속 없는 친구 사인 너무 힘들어 그냥 말없이 눈감아요
Special Night,양파,발라드,2001,조심스레 눈 뜨면 거짓말처럼 내 모든 걸 사랑하게 되는 운명이죠
Special Night,양파,발라드,2001,나그 댈 사랑해요
Special Night,양파,발라드,2001,곁에 있어도 너무 보고 싶어 이런 순간이 다신 없겠죠
Special Night,양파,발라드,2001,나 그대에게 다 감사해요
Special Night,양파,발라드,2001,어두운 내 맘도 우리 행복으로 숨쉬죠
Special Night,양파,발라드,2001,바라만 봐도 좋은 그대 조심스레 꿈 깨면 거짓말처럼 이 모든 게 사라져버리진 않겠지요
Special Night,양파,발라드,2001,나 그 댈 사랑해요
Special Night,양파,발라드,2001,먼 훗날 우리 지금 모습처럼 내 안에 그 대영원하겠죠
Special Night,양파,발라드,2001,나 두 번 다시 후횐 않겠죠
Special Night,양파,발라드,2001,그대와 함께라면 이젠나 그댈 사랑해요
제발,이소라,발라드,2001,잊지 못해 너를 있잖아
제발,이소라,발라드,2001,아직도 눈물 흘리며 널 생각해 늘 참지 못하고 투정부린 것 미안해 나 만원한다고 했잖아
제발,이소라,발라드,2001,그렇게 웃고 울었던 기억들이 다른 사랑으로 잊혀져 지워지는 게 난 싫어 어떻게 든 다시 돌아오길 부탁해 처음으로 다시 돌아가길 바랄 게 기다릴 게 너를 하지만 너무 늦어지면은 안 돼 멀어지지마 더 가까이 제발 모든 걸 말할 수 없잖아 마지막 얘길 할 테니 좀 들어봐
제발,이소라,발라드,2001,많이 사랑하면 할수록 화만 내서 더 미안해 어떻게 든 다시 돌아오길 부탁해 처음으로 다시 돌아가길 바랄 게 기다릴 게 너를 하지만 너무 늦어지면은 안 돼 멀어지지마더 가까이 잊지 말고 다시 돌아오길 부탁해 헤어지면 가슴 아플거라 생각해 기다릴 게 너를 하지만 너무 늦어지면은 안 돼 멀어지지마 더 가까이 제발 제발 제발
Baby Baby,조규찬,발라드,2001,이런 나를 상상할 수 없겠죠
Baby Baby,조규찬,발라드,2001,차갑기만 했던 사람이 세상 모든 게 의미 없는 것처럼 사진 한 장에 웃고 우는 모습 그대 없는 내가 나을 것 같다며 지쳐 떠나버린 그대 이젠나 없이도 행복할 텐데 해마다 오는 그대의 날엔 그 댈 너무 보고 싶은 걸 기억 하나요
Baby Baby,조규찬,발라드,2001,언제나 걷던 그 길로 그대와 주면 돼요
Baby Baby,조규찬,발라드,2001,오늘이 내게는 오랜 기다림
Baby Baby,조규찬,발라드,2001,그대에게는 우연 같은 만남 이런 나를 이해할 수 없겠죠
Baby Baby,조규찬,발라드,2001,바라기만 했던 사람이 아무런 기대 없이 이렇게 그 댈 멀리서 혼자 바라보는 모습 그대 없는 내가 나을 것 같다며 지쳐 떠나버린 그대 이젠 나 없이도 행복할 텐데 해마다 오는 처음 만난 날엔 그 댈 너무 보고 싶은 걸 기억 하나요
Baby Baby,조규찬,발라드,2001,그대에게는 우연 같은 만남 일 년에 단 한 번만이라 해도 그 댈 만날 수만 있다면 또다시 일 년을 버틸 수 있게 오그럴 수 있잖아요
Baby Baby,조규찬,발라드,2001,기억 하나요
Baby Baby,조규찬,발라드,2001,그대에게는 우연 같은 만남 기억 하나요
Baby Baby,조규찬,발라드,2001,그대에게는 우연 같은 만남
내게 오는 길,성시경,발라드,2001,지금 곁에서 딴 생각에 잠겨 걷고 있는 그 대설레는 마음에 몰래 그대 모습 바라보면서 내 안에 담아 요사랑이겠죠
내게 오는 길,성시경,발라드,2001,또 다른 말로는 설명할 수 없죠
내게 오는 길,성시경,발라드,2001,함께 걷는 이 길 다시 추억으로 끝나지 않게 꼭 오늘처럼 지켜갈게 요 사랑한다는 그 말아 껴둘 걸 그랬죠
내게 오는 길,성시경,발라드,2001,이젠 어떻게 내 맘 표현해야 하나 모든 것이 변해가도 이맘으로 그 대사랑할게 요
내게 오는 길,성시경,발라드,2001,망설였나요
내게 오는 길,성시경,발라드,2001,날 받아주기가 아직 힘든가요 그 댈 떠난 사람 그만 잊으려고 애쓰지마요나 그때까지 기다릴 테니 사랑한다는 그 말아 껴둘 걸 그랬죠
내게 오는 길,성시경,발라드,2001,이젠 어떻게 내 맘 표현해 야하나 모든 것이 변해가도 이맘으로 그 대사랑할게 요 눈물이 또 남아 있다면 모두 흘려버려
내게 오는 길,성시경,발라드,2001,요이 좋은 하늘 아래 우리만 남도록 사랑할 수 있나요
내게 오는 길,성시경,발라드,2001,내가 다가간만큼 이젠 내게 와줘요
내게 오는 길,성시경,발라드,2001,내게 기댄 마음 사랑이 아니라 해도 괜찮아요
내게 오는 길,성시경,발라드,2001,그 댈 볼 수 있으니 괜찮아요
내게 오는 길,성시경,발라드,2001,내가 사랑할 테니
좋은 사람 (Feat. 김형중),토이,발라드,2001,오늘은 무슨 일인 거니 울었던 얼굴 같은 걸 그가 너의 마음을 아프게 했니 나에겐 세상 젤소 중 한 너인데 자판기 커피를 내밀어 그 속에 감춰온 내 맘을 담아 고마워오 빤 너무 좋은 사람이야
좋은 사람 (Feat. 김형중),토이,발라드,2001,그 한마디에 난 웃을 뿐 혹시넌 기억하고 있을까
좋은 사람 (Feat. 김형중),토이,발라드,2001,내 친구 학교 앞에 놀러왔던 날 우리들 연인 같다 장난쳤을 때 넌 웃었고 난밤지 새웠지
좋은 사람 (Feat. 김형중),토이,발라드,2001,네가 웃으면 나도 좋아 넌장난이라 해도 널 기다렸던 날 널 보고 싶던 밤내 겐벅찬 행복 가득한데 나는 혼자 여도 괜찮아 널 볼 수만 있다면 늘 너의 뒤에서 늘 널바라보는 그게 내가가 진 몫인 것만 같아 친구들 지겹 다 말하지 늘 같은 노랠부르는 나에게 하지만 그게 바로 내 마음인 걸 그대먼 곳만 보네 요
좋은 사람 (Feat. 김형중),토이,발라드,2001,혹시 넌 그날 내 맘을 알까 우리들아는 친구 모두 모인 밤 술 취한 널 데리러 온 그를 내게 인사시켰던 나의 생일날 네가 좋으면 나도 좋아 네 옆에 그를 보며 나완 너무 다른 난초라 해지는 그에게 널 부탁한다는 말밖에 널울리는 사람과 위로밖에 못하는 나 네가 웃으면 나도 좋아 넌장난이라 해도 널 기다렸던 날 널 보고 싶던 밤내 겐벅찬 행복 가득한데 나는 혼자 여도 괜찮아 널 볼 수만 있 다면 나 늘너의 뒤에서 늘 널바라보는 그게 내가 가진 몫인 것만 같아
하루,김범수,발라드,2001,사랑이 날 또 아프게 해요
하루,김범수,발라드,2001,사랑이 날 또 울게 하네요
하루,김범수,발라드,2001,다시는 못 쓰게 된 내 가슴은 이렇게 아픈데 사랑은 잔인하게 떠나가네요
하루,김범수,발라드,2001,정말 내가 괜찮을까요
하루,김범수,발라드,2001,그 대가 한 그 인사처럼 그래그댄 눈 가린 채 모르는 척 떠나는 게 차라리 편할 테죠
하루,김범수,발라드,2001,변할 수도 있을 거에 요 저 바람도 매일이 다른데 그래도 이 세상에 살고 싶단 행복을 준 건 너무나도 고마웠어요
하루,김범수,발라드,2001,그렇게 사랑했던 추억마저 잊어달라며 사랑은 잔인하게 떠나가네요
하루,김범수,발라드,2001,잊을 수도 있을 거예요
하루,김범수,발라드,2001,그 대처럼 나도변 하겠죠
하루,김범수,발라드,2001,하지만 그날까지 내가 어찌 살아낼까
하루,김범수,발라드,2001,요벌써 그 댈 보고 싶어요
하루,김범수,발라드,2001,이렇게 또 하루가 지나가네요
하루,김범수,발라드,2001,남겨진 모든 걸 가져가줘요
하루,김범수,발라드,2001,참을 수가 없는 아픔도 기억도 사랑이 날 또 아프게 하네요
하루,김범수,발라드,2001,다시는 못 쓰게 된 내 가슴은 이렇게 아픈데 사랑은 꿈을 깨듯 허무하네요
사진속에 담긴 추억,임재범,발라드,2001,나의 기억 속에 남겨진 그 대 모습이 젠 정말 잊어야만 해 흘러만 가는 시간처럼 그대 그리움이 안타까운 마음만 주네
사진속에 담긴 추억,임재범,발라드,2001,소리 없는 슬픔만 나의 맘에 쌓이고 희미해진 불빛 속에 떠나버린 그 대여내 사랑 나의 사랑 어둠이 다가오네
사진속에 담긴 추억,임재범,발라드,2001,눈감으면 그 대가 내 곁에 있는데 멀리 떠나갔지만 그대만을 사랑해 사진 속에 담긴 추억들도 이젠 잊어야만 해 이젠이별 뒤에 남겨둔 슬픈 사랑나의 웃음 흩어져 가네
사진속에 담긴 추억,임재범,발라드,2001,아득하게만 느껴지는 그 대 마음처럼 모든 것이 멀어만지네 소리 없는 슬픔만 나의 맘에 쌓이고 희미해진 불 빛 속에 떠나버린 그 대여내 사랑나의 사랑 어둠이 다가오네
사진속에 담긴 추억,임재범,발라드,2001,눈감으면 그 대가 내 곁에 있는데 멀리 떠나갔지만 그대만을 사랑해 사진 속에 담긴 추억들도 이젠 잊어야만 해
편지 (Original Ver.),최재훈,발라드,2001,내 영혼이 내 몸을 벗고 자유롭게 될 거야
편지 (Original Ver.),최재훈,발라드,2001,그럼 나의 사랑도 힘든 세상에 다 두고 갈 거야
편지 (Original Ver.),최재훈,발라드,2001,그림자로 살아갈 만큼 강한 내가 아니야 널 갖지 못한 나슬픔이 많던 나 모두 함께 태워 뿌려줘
편지 (Original Ver.),최재훈,발라드,2001,널 처음 본날 영화처럼 스쳐가 내 운명을 돌려놓은 그날이 이 세상은 감히 널선택한 벌이었나 봐
편지 (Original Ver.),최재훈,발라드,2001,니가 없는 곳에 태어날 거야
편지 (Original Ver.),최재훈,발라드,2001,워깨우지 마
편지 (Original Ver.),최재훈,발라드,2001,널 잊게 될 테니 가엾은 날 너무 욕하지는 마
편지 (Original Ver.),최재훈,발라드,2001,내가 너로 인해 떠났다고 힘들어도 마그저 새로 시작하고 싶었어 사랑했어
편지 (Original Ver.),최재훈,발라드,2001,그래서 내가 미치기 전에 멈춰야만 했어
편지 (Original Ver.),최재훈,발라드,2001,나도내 사랑이 힘에 겨워 서널 처음 본날 영화처럼 스쳐가 내 운명을 돌려놓은 그날이 이 세상은 감히 널선택한 벌이었나 봐
편지 (Original Ver.),최재훈,발라드,2001,나를 널 다치게 할까봐 끝도 없이 달릴 사랑 때문에 이젠 멈춰진 거야
편지 (Original Ver.),최재훈,발라드,2001,나도내 사랑도 정말 힘에 겨웠어
하나의 사랑,박상민,발라드,2001,가슴속에 차오르는 그대 이렇게 외면하지만 나는 이미 알고 있잖아
하나의 사랑,박상민,발라드,2001,그 댈 원하고 있어 날 바라보는 그대눈빛 속에 영원히 머물고 싶어 함께 할 수 없는 사랑을 이젠 견딜 수가 없어 다가갈수록 멀어지는 그 대 뒷모습 바라보고 있어 돌아서서 젖어오는 슬픔을 그 댄 알 수 없을 꺼야 서로 잠시 멀리 있다 해도 이제는 느낄 수 있어 오직 내가 꿈꿔왔던 건 그대라는 단 하나의 사랑 다가갈수록 멀어지는 그 대 뒷모습 바라보고 있어 돌아서서 젖어오는 슬픔을 그 댄 알 수 없을 꺼야
하나의 사랑,박상민,발라드,2001,그 댄 알 수 없을 꺼야
Je T'aime,해이,발라드,2001,창문을 두드리는 깨끗한 빗소리에 널 만나기 전 설렘이 더해가고 영화를 보러 갈까 어디로든 떠나볼까 투명하게 물든 거리를 함께 걸어볼까
Je T'aime,해이,발라드,2001,조금 더 가까이 작은 우산 속에 내 한쪽 어깨 끝이 다 젖어도 난 좋은 걸 널 사랑 하나 봐
Je T'aime,해이,발라드,2001,사랑에 빠졌어 이기분 좋은 느낌이 변함없길 바래널 사랑 하나 봐
Je T'aime,해이,발라드,2001,자꾸 보고 싶어 매일 모닝커피를 너와 들고 싶어 언제나 힘겨울 때 내게 올 그런 사람 애써 얘기하지 않아도 아는 사람 가끔씩 화를 내고 때론 내가 토라져도 오랜 친구처럼 살며 시 나를 꼭 안아줘 조금씩 다가와나 를 보여줄 게은은한 향기처럼 나의 곁에 머물러줘
Je T'aime,해이,발라드,2001,널 사랑 하나 봐
Je T'aime,해이,발라드,2001,자꾸 보고 싶어 매일 모닝커피를 너와 들고 싶어 널 사랑 하나 봐 꿈은 아니겠지 비를 타고 찾아온 수줍은 내 사랑널 사랑 하나 봐
Je T'aime,해이,발라드,2001,너무나 행복해 언제나 투명하게 나만 사랑해줘
기다리는 이유,임창정,발라드,2001,그 댈 보내도 되나요
기다리는 이유,임창정,발라드,2001,처음으로 되돌아갈 수 있나요
기다리는 이유,임창정,발라드,2001,나 없이 안 된다던 그 대가 혼자가기엔 먼 길이 될 텐데 눈물 보이면 되는지 잘 살라고 손잡아주면 되는지 어떻게 헤어져야 하는지 내가 배운 건 사랑이 전 분데울지 말아요
기다리는 이유,임창정,발라드,2001,그대맘을 채우지 못했던 날 탓해요
기다리는 이유,임창정,발라드,2001,이별은 혼자서도 할 수 있나요
기다리는 이유,임창정,발라드,2001,워내 허락이 없이도 끝을 향해 가겠죠
기다리는 이유,임창정,발라드,2001,미안해요
기다리는 이유,임창정,발라드,2001,나의 곁에서 더 힘들었을 거라고 차라리 믿을께요
기다리는 이유,임창정,발라드,2001,아파도 그대내게 준 것처럼 나받은 걸 모두 주면 되는지 추억도 이젠 짐이 되나요
기다리는 이유,임창정,발라드,2001,내게 남은 건 그 하나뿐인데 울지 말 아요
기다리는 이유,임창정,발라드,2001,그 대맘을 채우지 못했던 날 탓해요
기다리는 이유,임창정,발라드,2001,아파도 이 세상에겐 비밀로 해요
기다리는 이유,임창정,발라드,2001,함께 해왔던 그날처럼 늘이대로 사랑은 혼자서도 할 수 있겠죠
기다리는 이유,임창정,발라드,2001,워 그 대상관없이도 잊지 못할 나니까 괜찮아요
기다리는 이유,임창정,발라드,2001,영원한 슬픔에 끝내 살아간 대도 내기다릴 이윤그 댈 테니
너를 위해,임재범,발라드,2001,어쩜우린 복잡한 인연에서로 엉켜 있는 사람인가 봐
너를 위해,임재범,발라드,2001,나는 매일 네게 갚지도 못할 만큼 많은 빚을 지고 있어 연인처럼 때론 남남처럼 계속 살아가도 괜찮은 걸까 그렇게도 많은 잘못과 잦은 이별에도 항상 거기 있는 너날 세상에서 제대로 살게 해줄 유일한 사람이 너란 걸 알아나 후회 없이 살아가기 위해 너를 붙잡아야 할 테지만 내거친 생각과 불안한 눈빛과 그걸 지켜보는 너그건 아마도 전쟁 같은 사랑난 위험하니까 사랑하니까 너에게서 떠나 줄 꺼야 날 세상에서 제대로 살게 해줄 유일한 사람이 너 란걸 알아나 후회 없이 살아가기 위해 너를 붙잡아야 할 테지만 내거친 생각과 불안한 눈빛과 그걸 지켜보는 너그건 아마도 전쟁 같은 사랑난 위험하니까 사랑하니까 너에게서 떠나 줄 꺼야
너를 위해,임재범,발라드,2001,너를 위해 떠날 꺼야
처음처럼,성시경,발라드,2001,이런 내 모습기 다려줬나요
처음처럼,성시경,발라드,2001,늘 그 자리에서 다른 세상을 보며 그 대자꾸 작아져 애써 멀리 한나를 처음 그대를 혼자 사랑하며 나흘린 눈물이 이제 그대눈에서 아픈 사랑이 되어 자꾸 흘러내려 요기억 속으로 기억 속으로 그 계절 속으로 계절 속으로 우리 함께 한 날들 생각나죠
처음처럼,성시경,발라드,2001,그 댄 여기서 그대로 사랑했나요
처음처럼,성시경,발라드,2001,변해가던 내 모습까지도 다가가던 그 눈물로 그대 앞에 설게 요처음처럼 내가 다시 그 자리로 가도 된다면 눈물뿐이죠지 친 하루 끝에 그 대가 없다면 항상 있던 자리에 그 대가 없어지면 내가 살수 있을지 기억 속으로 그 계절 속으로 우리 함께 한 날들 생각나죠
처음처럼,성시경,발라드,2001,변해가던 내 모습까지도 다가가던 그 눈물로 그대 앞에 설게 요처음처럼 내가 다시 그 자리로 가도 된다면 아무 말 없이 웃어준 그대에게 나 돌아와 행복해도 되나요
처음처럼,성시경,발라드,2001,워나의 뒤에서 얼마나 힘들었나요
처음처럼,성시경,발라드,2001,알면서도 난 멀리 있었죠
처음처럼,성시경,발라드,2001,세상이 날 힘들게 해 이제야 찾아오는 바보 같은 내가 그대에겐 삶의 전부였나요
처음처럼,성시경,발라드,2001,전 불 잃고 많이 힘들었나요
먼 훗날,조 트리오,발라드,2001,정말 이건 내 겐 너무 가혹한 거죠
먼 훗날,조 트리오,발라드,2001,아닐 거라고 말했죠
먼 훗날,조 트리오,발라드,2001,나만 몰래 장난 친거라고 말했죠
먼 훗날,조 트리오,발라드,2001,그댄 그런가요
먼 훗날,조 트리오,발라드,2001,정말 그리 잔인한 가요나에겐 그대뿐인 걸 알겠죠
먼 훗날,조 트리오,발라드,2001,다시 한 번 생각하고 내게 말해 요미안 하단 말론 안 되나요
먼 훗날,조 트리오,발라드,2001,나 아닌 선택을 돌리기엔 늦었나요
먼 훗날,조 트리오,발라드,2001,단 한 번만 다시 한 번만 고개를 들어 나를 보아요
먼 훗날,조 트리오,발라드,2001,먼 훗날 잊혀질 내야
먼 훗날,조 트리오,발라드,2001,윈 얼굴을 우리의 많은 날 특별했죠
먼 훗날,조 트리오,발라드,2001,다시 한번 생각하고 내게 말해 요미안 하단 말론 안 되나요
먼 훗날,조 트리오,발라드,2001,윈 얼굴을 떠나는 그대 모습 너머로 꼭 한 번만 다시 한 번만 마음을 열어 날 불러 봐요
먼 훗날,조 트리오,발라드,2001,먼 훗날 잊혀질 우리의 이름을 그대의 입으로 나즈막히
아름다운 날들,장혜진,발라드,2001,미안한 맘들곤 했었지
아름다운 날들,장혜진,발라드,2001,널 다그쳐 원한 걸 가졌을 때 난 그땐 그게 사랑이라 믿고 싶었지
아름다운 날들,장혜진,발라드,2001,지금도 난 그런 거라 믿고 싶은 걸 그렇게 한참이나 지났지
아름다운 날들,장혜진,발라드,2001,날 감싸주던 니 모습 따뜻했지
